id,name,class
EX1_355,Blessed Champion,PALADIN
EX1_355e,Blessed Champion,PALADIN
EX1_360,Humility,PALADIN
EX1_360e,Humility,PALADIN
EX1_362,Argent Protector,PALADIN
EX1_363,Blessing of Wisdom,PALADIN
EX1_363e,Blessing of Wisdom,PALADIN
EX1_363e2,Blessing of Wisdom,PALADIN
EX1_365,Holy Wrath,PALADIN
EX1_366,Sword of Justice,PALADIN
EX1_366e,Justice Served,PALADIN
EX1_371,Hand of Protection,PALADIN
EX1_379,Repentance,PALADIN
EX1_379e,Repentance,PALADIN
EX1_382,Aldor Peacekeeper,PALADIN
EX1_382e,Stand Down!,PALADIN
EX1_383,Tirion Fordring,PALADIN
EX1_383t,Ashbringer,PALADIN
EX1_384,Avenging Wrath,PALADIN
EX1_390,Tauren Warrior,NEUTRAL
EX1_390e,Enraged,NEUTRAL
EX1_391,Slam,WARRIOR
EX1_392,Battle Rage,WARRIOR
EX1_393,Amani Berserker,NEUTRAL
EX1_393e,Enraged,NEUTRAL
EX1_396,Mogu'shan Warden,NEUTRAL
EX1_398,Arathi Weaponsmith,WARRIOR
EX1_398t,Battle Axe,WARRIOR
EX1_399,Gurubashi Berserker,NEUTRAL
EX1_399e,Berserking,NEUTRAL
EX1_400,Whirlwind,WARRIOR
EX1_402,Armorsmith,WARRIOR
EX1_405,Shieldbearer,NEUTRAL
EX1_407,Brawl,WARRIOR
EX1_408,Mortal Strike,WARRIOR
EX1_409,Upgrade!,WARRIOR
EX1_409e,Upgraded,WARRIOR
EX1_409t,Heavy Axe,WARRIOR
EX1_410,Shield Slam,WARRIOR
EX1_411,Gorehowl,WARRIOR
EX1_411e,Bloodrage,WARRIOR
EX1_411e2,Needs Sharpening,WARRIOR
EX1_412,Raging Worgen,NEUTRAL
EX1_412e,Enraged,NEUTRAL
EX1_414,Grommash Hellscream,WARRIOR
EX1_414e,Enraged,WARRIOR
EX1_506,Murloc Tidehunter,NEUTRAL
EX1_506a,Murloc Scout,NEUTRAL
EX1_507,Murloc Warleader,NEUTRAL
EX1_507e,Mrgglaargl!,NEUTRAL
EX1_508,Grimscale Oracle,NEUTRAL
EX1_508o,Mlarggragllabl!,NEUTRAL
EX1_509,Murloc Tidecaller,NEUTRAL
EX1_509e,Blarghghl,NEUTRAL
EX1_522,Patient Assassin,ROGUE
EX1_531,Scavenging Hyena,HUNTER
EX1_531e,Well Fed,HUNTER
EX1_533,Misdirection,HUNTER
EX1_534,Savannah Highmane,HUNTER
EX1_534t,Hyena,HUNTER
EX1_536,Eaglehorn Bow,HUNTER
EX1_536e,Upgraded,HUNTER
EX1_537,Explosive Shot,HUNTER
EX1_538,Unleash the Hounds,HUNTER
EX1_538t,Hound,HUNTER
EX1_539,Kill Command,HUNTER
EX1_543,King Krush,HUNTER
EX1_544,Flare,HUNTER
EX1_549,Bestial Wrath,HUNTER
EX1_549o,Bestial Wrath,HUNTER
EX1_554,Snake Trap,HUNTER
EX1_554t,Snake,HUNTER
EX1_556,Harvest Golem,NEUTRAL
EX1_557,Nat Pagle,NEUTRAL
EX1_558,Harrison Jones,NEUTRAL
EX1_559,Archmage Antonidas,MAGE
EX1_560,Nozdormu,NEUTRAL
EX1_561,Alexstrasza,NEUTRAL
EX1_561e,Alexstrasza's Fire,NEUTRAL
EX1_562,Onyxia,NEUTRAL
EX1_563,Malygos,NEUTRAL
EX1_564,Faceless Manipulator,NEUTRAL
EX1_565,Flametongue Totem,SHAMAN
EX1_565o,Flametongue,SHAMAN
EX1_567,Doomhammer,SHAMAN
EX1_570,Bite,DRUID
EX1_570e,Bite,NEUTRAL
EX1_571,Force of Nature,DRUID
EX1_572,Ysera,NEUTRAL
EX1_573,Cenarius,DRUID
EX1_573a,Demigod's Favor,DRUID
EX1_573ae,Demigod's Favor,DRUID
EX1_573b,Shan'do's Lesson,DRUID
EX1_573t,Treant,DRUID
EX1_575,Mana Tide Totem,SHAMAN
EX1_577,The Beast,NEUTRAL
EX1_578,Savagery,DRUID
EX1_581,Sap,ROGUE
EX1_582,Dalaran Mage,NEUTRAL
EX1_583,Priestess of Elune,NEUTRAL
EX1_584,Ancient Mage,NEUTRAL
EX1_584e,Teachings of the Kirin Tor,NEUTRAL
EX1_586,Sea Giant,NEUTRAL
EX1_587,Windspeaker,SHAMAN
EX1_590,Blood Knight,NEUTRAL
EX1_590e,Shadows of M'uru,NEUTRAL
EX1_591,Auchenai Soulpriest,PRIEST
EX1_591e,Soulweaving,NEUTRAL
EX1_593,Nightblade,NEUTRAL
EX1_594,Vaporize,MAGE
EX1_595,Cult Master,NEUTRAL
EX1_596,Demonfire,WARLOCK
EX1_596e,Demonfire,WARLOCK
EX1_597,Imp Master,NEUTRAL
EX1_598,Imp,NEUTRAL
EX1_603,Cruel Taskmaster,WARRIOR
EX1_603e,Whipped Into Shape,WARRIOR
EX1_604,Frothing Berserker,WARRIOR
EX1_604o,Berserk,WARRIOR
EX1_606,Shield Block,WARRIOR
EX1_607,Inner Rage,WARRIOR
EX1_607e,Inner Rage,WARRIOR
EX1_608,Sorcerer's Apprentice,MAGE
EX1_608e,Apprentice's Assitance,NEUTRAL
EX1_609,Snipe,HUNTER
EX1_610,Explosive Trap,HUNTER
EX1_611,Freezing Trap,HUNTER
EX1_611e,Trapped,HUNTER
EX1_612,Kirin Tor Mage,MAGE
EX1_612o,Power of the Kirin Tor,MAGE
EX1_613,Edwin VanCleef,ROGUE
EX1_613e,VanCleef's Vengeance,ROGUE
EX1_614,Illidan Stormrage,NEUTRAL
EX1_614t,Flame of Azzinoth,NEUTRAL
EX1_616,Mana Wraith,NEUTRAL
EX1_616e,Mana Drain,NEUTRAL
EX1_617,Deadly Shot,HUNTER
EX1_619,Equality,PALADIN
EX1_619e,Equality,PALADIN
EX1_620,Molten Giant,NEUTRAL
EX1_621,Circle of Healing,PRIEST
EX1_622,Shadow Word: Death,PRIEST
EX1_623,Temple Enforcer,PRIEST
EX1_623e,Infusion,PRIEST
EX1_624,Holy Fire,PRIEST
EX1_625,Shadowform,PRIEST
EX1_625t,Mind Spike,PRIEST
EX1_625t2,Mind Shatter,PRIEST
EX1_626,Mass Dispel,PRIEST
EX1_finkle,Finkle Einhorn,NEUTRAL
EX1_tk11,Spirit Wolf,SHAMAN
EX1_tk28,Squirrel,NEUTRAL
EX1_tk29,Devilsaur,NEUTRAL
EX1_tk31,Mind Controlling,PRIEST
EX1_tk33,INFERNO!,WARLOCK
EX1_tk33_2_TB,INFERNO!,NEUTRAL
EX1_tk34,Infernal,WARLOCK
EX1_tk9,Treant,DRUID
FB_Annoyo_001,Recharge! Recharge!,NEUTRAL
FB_Annoyo_002a,Upgrade Annoy-o-Core,NEUTRAL
FB_Annoyo_002b,Upgrade Annoy-o-Core,NEUTRAL
FB_Annoyo_002c,Upgrade Annoy-o-Core,NEUTRAL
FB_Annoyo_002d,Maximum Annoying!,NEUTRAL
FB_Annoyo_003,Increase Volume,NEUTRAL
FB_BuildABrawl001,Innkeeper Tools - Build A Brawl,NEUTRAL
FB_BuildABrawl001a,By the Power of Ragnaros!,NEUTRAL
FB_BuildABrawl001a_ench,By the Power of Ragnaros! Enchant,NEUTRAL
FB_BuildABrawl001b,Randomonium,NEUTRAL
FB_BuildABrawl001b_ench,Randomonium Enchant,NEUTRAL
FB_BuildABrawl001c,Battle of Tol Barad,NEUTRAL
FB_BuildABrawl001c_ench,Battle of Tol Barad Enchant,NEUTRAL
FB_BuildABrawl002,Innkeeper Tools - Build A Brawl 2,NEUTRAL
FB_BuildABrawl002a,Summoner Competition,NEUTRAL
FB_BuildABrawl002a_ench,Great Summoner Enchant,NEUTRAL
FB_BuildABrawl002b,The Masked Ball,NEUTRAL
FB_BuildABrawl002b_ench,Masked Ball Enchant,NEUTRAL
FB_BuildABrawl002c,Servant of Yogg Tryouts,NEUTRAL
FB_BuildABrawl002c_ench,Servant of Yogg Saron Enchant,NEUTRAL
FB_BuildABrawl003,Innkeeper Tools - Build A Brawl 3,NEUTRAL
FB_BuildABrawl003b,Clash of the Minions,NEUTRAL
FB_BuildABrawl003b_ench,Clash of the Minions Enchant,NEUTRAL
FB_BuildABrawl003c,Blood Magic,NEUTRAL
FB_BuildABrawl003c_ench,Blood Magic Enchant,NEUTRAL
FB_BuildABrawl_Tools_ench,Build-A-Brawl Innkeeper Enchant,NEUTRAL
FB_BuildABrawl_Tools_reset,Build-A-Brawl,NEUTRAL
FB_Champs_AT_045,Aviana,DRUID
FB_Champs_AT_045eee,Aviana's Blessing,NEUTRAL
FB_Champs_CFM_020,Raza the Chained,PRIEST
FB_Champs_CFM_020e,Raza Enchant,NEUTRAL
FB_Champs_CFM_637,Patches the Pirate,NEUTRAL
FB_Champs_CS2_013,Wild Growth,DRUID
FB_Champs_CS2_073,Cold Blood,ROGUE
FB_Champs_CS2_084,Hunter's Mark,HUNTER
FB_Champs_CS2_106,Fiery War Axe,WARRIOR
FB_Champs_CS2_108,Execute,WARRIOR
FB_Champs_CS2_188,Abusive Sergeant,NEUTRAL
FB_Champs_CS2_233,Blade Flurry,ROGUE
FB_Champs_DAL_736,Archivist Elysiana,NEUTRAL
FB_Champs_EX1_005,Big Game Hunter,NEUTRAL
FB_Champs_EX1_029,Leper Gnome,NEUTRAL
FB_Champs_EX1_095,Gadgetzan Auctioneer,NEUTRAL
FB_Champs_EX1_164,Nourish,DRUID
FB_Champs_EX1_165,Druid of the Claw,DRUID
FB_Champs_EX1_165a,Cat Form,DRUID
FB_Champs_EX1_165b,Bear Form,DRUID
FB_Champs_EX1_165t1,Druid of the Claw,DRUID
FB_Champs_EX1_165t2,Druid of the Claw,DRUID
FB_Champs_EX1_166,Keeper of the Grove,DRUID
FB_Champs_EX1_169,Innervate,DRUID
FB_Champs_EX1_246,Hex,SHAMAN
FB_Champs_EX1_308,Soulfire,WARLOCK
FB_Champs_EX1_556,Harvest Golem,NEUTRAL
FB_Champs_EX1_565,Flametongue Totem,SHAMAN
FB_Champs_EX1_571,Force of Nature,DRUID
FB_Champs_EX1_619,Equality,PALADIN
FB_Champs_EX1_tk9,Treant,DRUID
FB_Champs_FP1_028,Undertaker,NEUTRAL
FB_Champs_FP1_028e,Darkness Calls,NEUTRAL
FB_Champs_ICC_221,Leeching Poison,ROGUE
FB_Champs_ICC_221e,Leeching Poison,ROGUE
FB_Champs_ICC_466,Saronite Chain Gang,NEUTRAL
FB_Champs_ICC_705,Bonemare,NEUTRAL
FB_Champs_KAR_063,Spirit Claws,SHAMAN
FB_Champs_LOE_038,Naga Sea Witch,NEUTRAL
FB_Champs_LOOT_017,Dark Pact,WARLOCK
FB_Champs_LOOT_080,Lesser Emerald Spellstone,HUNTER
FB_Champs_LOOT_080t2,Emerald Spellstone,HUNTER
FB_Champs_LOOT_080t3,Greater Emerald Spellstone,HUNTER
FB_Champs_LOOT_093,Call to Arms,PALADIN
FB_Champs_LOOT_149,Corridor Creeper,NEUTRAL
FB_Champs_LOOT_306,Possessed Lackey,WARLOCK
FB_Champs_LOOT_333,Level Up!,PALADIN
FB_Champs_LOOT_539,Spiteful Summoner,NEUTRAL
FB_Champs_NEW1_008,Ancient of Lore,DRUID
FB_Champs_NEW1_008a,Ancient Teachings,DRUID
FB_Champs_NEW1_008b,Ancient Secrets,DRUID
FB_Champs_NEW1_012,Mana Wyrm,MAGE
FB_Champs_NEW1_019,Knife Juggler,NEUTRAL
FB_Champs_OG_044a,Druid of the Claw,DRUID
FB_Champs_Reset,Reset the Brawl,NEUTRAL
FB_Champs_SetEvent,Set Mission Event,NEUTRAL
FB_Champs_SetEvent_copy,Add FSG Score Screen,NEUTRAL
FB_Champs_SetEventMulligan,Set Mission Event at game start,NEUTRAL
FB_Champs_SetUp_Ench,Champs Setup,NEUTRAL
FB_Champs_skele21,Damaged Golem,NEUTRAL
FB_Champs_ULD_169,Mogu Fleshshaper,SHAMAN
FB_Champs_UNG_067,The Caverns Below,ROGUE
FB_Champs_UNG_067t1,Crystal Core,ROGUE
FB_Champs_UNG_067t1e,Crystallized,NEUTRAL
FB_Champs_UNG_067t1e2,Crystallized,NEUTRAL
FB_Duelers_Discover,Discover Card,NEUTRAL
FB_Duelers_Discover1,Discover Card 1,NEUTRAL
FB_Duelers_Discover2,Discover Card 2,NEUTRAL
FB_Duelers_Discover3,Discover Card 3,NEUTRAL
FB_Duelers_Discover4,Discover Card 4,NEUTRAL
FB_Duelers_Discover5,Discover Card 5,NEUTRAL
FB_Duelers_Draw,Draw!,NEUTRAL
FB_Duelers_Drawn,Already Drawn,NEUTRAL
FB_Duelers_Endl,Sudden Death!,NEUTRAL
FB_Duelers_SuddenDeath,Sudden Death Ench,NEUTRAL
FB_ELO001,Innkeeper Tools - ELO,NEUTRAL
FB_ELO001a,Play the Brawl,NEUTRAL
FB_ELO001b,Reset the Brawl,NEUTRAL
FB_ELO001bench,ELO Reset Confirmation,NEUTRAL
FB_ELO001c,Confirm,NEUTRAL
FB_ELO001d,Cancel,NEUTRAL
FB_ELO002,Competitive Spirits,NEUTRAL
FB_ELO002_copy,Greater Competitive Spirits,NEUTRAL
FB_ELO002a,Spirit of Heroism,NEUTRAL
FB_ELO002a_copy,Greater Spirit of Heroism,NEUTRAL
FB_ELO002a_ench,Spirit of Heroism,NEUTRAL
FB_ELO002a_ench_copy,Greater Spirit of Heroism,NEUTRAL
FB_ELO002b,Spirit of Wisdom,NEUTRAL
FB_ELO002b_copy,Greater Spirit of Wisdom,NEUTRAL
FB_ELO002b_ench,Spirit of Wisdom,NEUTRAL
FB_ELO002b_ench_copy,Greater Spirit of Wisdom,NEUTRAL
FB_ELO002c,Spirit of Strength,NEUTRAL
FB_ELO002c_copy,Greater Spirit of Strength,NEUTRAL
FB_ELO002c_ench,Spirit of Strength,NEUTRAL
FB_ELO002c_ench_copy,Greater Spirit of Strength,NEUTRAL
FB_IKC_AllStar_Setup_Ench,Innkeepers Choice All-Star Squad Setup,NEUTRAL
FB_IKC_KeepOld_Ench,Innkeepers Choice Enchant,NEUTRAL
FB_IKC_KeepSetUp_Ench,Innkeepers Choice Setup,NEUTRAL
FB_IKC_SetupNo,Play!,NEUTRAL
FB_IKC_SetupYes,Set Up Brawl,NEUTRAL
FB_Juggernaut_Bomb_Effect,Bombs Away!,NEUTRAL
FB_Juggernaut_Druid,Druid,DRUID
FB_Juggernaut_Druid_Ench,Opponent's Class: Druid Ench,DRUID
FB_Juggernaut_Hunter,Hunter,HUNTER
FB_Juggernaut_Hunter_Ench,Opponent's Class: Hunter Ench,HUNTER
FB_Juggernaut_Mage,Mage,MAGE
FB_Juggernaut_Mage_Ench,Opponent's Class: Mage Ench,MAGE
FB_Juggernaut_MinionEnchant,Bombs Away,INVALID
FB_Juggernaut_Paladin,Paladin,PALADIN
FB_Juggernaut_Paladin_Ench,Opponent's Class: Paladin Ench,PALADIN
FB_Juggernaut_PickClass_Column,Pick Opponent's Class: Column,WARLOCK
FB_Juggernaut_PickClass_Row,Pick Opponent's Class: Row,WARLOCK
FB_Juggernaut_Priest,Priest,PRIEST
FB_Juggernaut_Priest_Ench,Opponent's Class: Priest Ench,PRIEST
FB_Juggernaut_Rogue,Rogue,ROGUE
FB_Juggernaut_Rogue_Ench,Opponent's Class: Rogue Ench,ROGUE
FB_Juggernaut_Shaman,Shaman,SHAMAN
FB_Juggernaut_Shaman_Ench,Opponent's Class: Shaman Ench,SHAMAN
FB_Juggernaut_Warlock,Warlock,WARLOCK
FB_Juggernaut_Warlock_Ench,Opponent's Class: Warlock Ench,WARLOCK
FB_Juggernaut_Warrior,Warrior,WARRIOR
FB_Juggernaut_Warrior_Ench,Opponent's Class: Warrior Ench,WARLOCK
FB_LK001,Soldiers of the Cold Dark,DEATHKNIGHT
FB_LK002,Relentless March,MAGE
FB_LK003,Check for Hero Death in Lich King Raid,NEUTRAL
FB_LK004,Calling for Backup,NEUTRAL
FB_LK005,Remorseless Winter,DEATHKNIGHT
FB_LK006,To My Aid Underling!,DEATHKNIGHT
FB_LK007p,Freezing Blast,NEUTRAL
FB_LK008h,Blood-Queen Lana'thel,NEUTRAL
FB_LK009,Swap Hero With Death Knight,NEUTRAL
FB_LK010,The Final Battle,NEUTRAL
FB_LK011,Cancelling the Apocalypse!,NEUTRAL
FB_LK_012h,Lord Marrowgar,NEUTRAL
FB_LK_013h,Professor Putricide,NEUTRAL
FB_LK_014h,Sindragosa,NEUTRAL
FB_LK_BossSetup001,Innkeeper Health Set,INVALID
FB_LK_BossSetup001a,MASSIVE Difficulty,INVALID
FB_LK_BossSetup001b,Heroic Difficulty,INVALID
FB_LK_BossSetup001c,Normal Difficulty,INVALID
FB_LK_ClearBoard,A New Hero Approaches,NEUTRAL
FB_LK_Druid_copy,Druid,DRUID
FB_LK_Druid_Ench_copy,Next Hero: Druid Ench Copy,DRUID
FB_LK_GetClass_copy,Discover Next Class Copy,NEUTRAL
FB_LK_Hunter_copy,Hunter,HUNTER
FB_LK_Hunter_Ench_copy,Next Hero: Hunter Ench Copy,HUNTER
FB_LK_Mage_copy,Mage,MAGE
FB_LK_Mage_Ench_copy,Next Hero: Mage Ench Copy,MAGE
FB_LK_NewHeroCards,New Hero!,NEUTRAL
FB_LK_Paladin_copy,Paladin,PALADIN
FB_LK_Paladin_Ench_copy,Next Hero: Paladin Ench Copy,PALADIN
FB_LK_Priest_copy,Priest,PRIEST
FB_LK_Priest_Ench_copy,Next Hero: Priest Ench Copy,PRIEST
FB_LK_Raid_Hero,Supreme Lich King,NEUTRAL
FB_LK_Raid_Hero_Battledamaged,Supreme Lich King,NEUTRAL
FB_LK_Rogue_copy,Rogue,ROGUE
FB_LK_Rogue_Ench_copy,Next Hero: Rogue Ench Copy,ROGUE
FB_LK_Shaman_copy,Shaman,SHAMAN
FB_LK_Shaman_Ench_copy,Next Hero: Shaman Ench Copy,SHAMAN
FB_LK_WaitForDiscover,Wait for Discover,NEUTRAL
FB_LK_Warlock_copy,Warlock,WARLOCK
FB_LK_Warlock_Ench_copy,Next Hero: Warlock Ench Copy,WARLOCK
FB_LK_Warrior_copy,Warrior,WARRIOR
FB_LK_Warrior_Ench_copy,Next Hero: Warrior Ench Copy,WARRIOR
FB_LKDebug001,LK Phase 2 Debug,NEUTRAL
FB_LKDebug002,LK Phase 3 Debug,NEUTRAL
FB_LKStats001,Innkeeper Tools,NEUTRAL
FB_LKStats001a,Fight the Lich King!,NEUTRAL
FB_LKStats001d,Modify the Lich King,NEUTRAL
FB_LKStats002,Lich King Modifications,NEUTRAL
FB_LKStats002a,Increase Health,NEUTRAL
FB_LKStats002b,Decrease Health,NEUTRAL
FB_LKStats002c,Modifications Complete,NEUTRAL
FB_LKStats002ench,Lich King Modifications Copy,NEUTRAL
FB_RagRaid_Amulet,Amulet of Domination,NEUTRAL
FB_RagRaid_DeckRefresh,Unquenching Rage,MAGE
FB_RagRaid_DestroyEverything,BURRRRNNNN!!!,MAGE
FB_RagRaid_DoubleBlast,"DIE, INSECTS!",MAGE
FB_RagRaid_Draw,Spreading Flames,MAGE
FB_RagRaid_Hero,Big Bad Ragnaros,MAGE
FB_RagRaid_InnkeeperReset,TOO SOON!,NEUTRAL
FB_RagRaid_InnkeeperTools,RagRaid Innkeeper Tools for Reset - NOT PLAYER FACING,NEUTRAL
FB_RagRaid_ResetCancel,Cancel,NEUTRAL
FB_Reload_SavedCard,Saved Card,NEUTRAL
FB_SPT_AnnoyO_Ench,More Annoying,NEUTRAL
FB_SPT_Annoyo_HP,Construct Annoy-o-Tron,NEUTRAL
FB_SPT_Annoyo_HP_0,Construct Annoy-o-Tron,NEUTRAL
FB_SPT_Annoyo_HP_1,Construct Annoy-o-Trons,NEUTRAL
FB_SPT_AnnoyOPrime,Annoy-o-Tron Prime,NEUTRAL
FB_TagTeam_Druid_Ench,Next Hero: Druid Ench,DRUID
FB_TagTeam_Hunter_Ench,Next Hero: Hunter Ench,HUNTER
FB_TagTeam_Mage_Ench,Next Hero: Mage Ench,MAGE
FB_TagTeam_Paladin_Ench,Next Hero: Paladin Ench,PALADIN
FB_TagTeam_Priest_Ench,Next Hero: Priest Ench,PRIEST
FB_TagTeam_Rogue_Ench,Next Hero: Rogue Ench,ROGUE
FB_TagTeam_Shaman_Ench,Next Hero: Shaman Ench,SHAMAN
FB_TagTeam_WaitForDiscover,Wait for Discover,NEUTRAL
FB_TagTeam_Warlock_Ench,Next Hero: Warlock Ench,WARLOCK
FB_TagTeam_Warrior_Ench,Next Hero: Warrior Ench,WARRIOR
FB_Toki2,Infinite Toki,MAGE
FB_Toki2_Hero,Join Forces,MAGE
FB_Toki_AttackPlayers,Timeline Collision,NEUTRAL
FB_Toki_BadMinion,Minion of the Enemy,NEUTRAL
FB_Toki_Boss_aggro,Withering Anomaly,MAGE
FB_Toki_Boss_baby,Budding Anomaly,MAGE
FB_Toki_Boss_mental,Summoner Anomaly,MAGE
FB_Toki_Boss_Minion1,Paradox,NEUTRAL
FB_Toki_Boss_Poison,Deadly Anomaly,MAGE
FB_Toki_Boss_Shielded,Shield Anomaly,MAGE
FB_Toki_Boss_spell,Bow Anomaly,MAGE
FB_Toki_Boss_teen,Anomalous Rex,MAGE
FB_Toki_BossSpell_01,Time Bubble,NEUTRAL
FB_Toki_do_auto,Timely Blast,NEUTRAL
FB_Toki_Hero,"Toki, Time Tinker",MAGE
FB_Toki_IncreaseHealth,Augment,NEUTRAL
FB_Toki_IncreaseHealthEnch,Augmented Reality,NEUTRAL
FB_Toki_ManaPortal,Future Investment,NEUTRAL
FB_Toki_ManaPortal2,Exercising Options,NEUTRAL
FB_Toki_Quest,Defeat the Anomalies,WARRIOR
FB_Toki_ReverseTurnEnch,Deferred,NEUTRAL
FB_Toki_SummonParadoxes,Pair of Paradoxes,NEUTRAL
FB_Toki_TimePortal,Portal to the Future!,NEUTRAL
FB_Toki_TimePortal_Reload,Portal FROM the Future!,NEUTRAL
FB_Toki_TimePortalSpell,Arrownado!,NEUTRAL
FB_TopX_Ban,Ban Opponent's Card,NEUTRAL
FB_TopX_Mystery,The Mystery Card,NEUTRAL
FP1_001,Zombie Chow,NEUTRAL
FP1_002,Haunted Creeper,NEUTRAL
FP1_002t,Spectral Spider,NEUTRAL
FP1_003,Echoing Ooze,NEUTRAL
FP1_004,Mad Scientist,NEUTRAL
FP1_005,Shade of Naxxramas,NEUTRAL
FP1_005e,Consume,NEUTRAL
FP1_006,Deathcharger,NEUTRAL
FP1_007,Nerubian Egg,NEUTRAL
FP1_007t,Nerubian,NEUTRAL
FP1_008,Spectral Knight,NEUTRAL
FP1_009,Deathlord,NEUTRAL
FP1_010,Maexxna,NEUTRAL
FP1_011,Webspinner,HUNTER
FP1_012,Sludge Belcher,NEUTRAL
FP1_012t,Slime,NEUTRAL
FP1_013,Kel'Thuzad,NEUTRAL
FP1_014,Stalagg,NEUTRAL
FP1_014t,Thaddius,NEUTRAL
FP1_015,Feugen,NEUTRAL
FP1_016,Wailing Soul,NEUTRAL
FP1_017,Nerub'ar Weblord,NEUTRAL
FP1_017e,Webbed,NEUTRAL
FP1_018,Duplicate,MAGE
FP1_019,Poison Seeds,DRUID
FP1_019t,Treant,DRUID
FP1_020,Avenge,PALADIN
FP1_020e,Vengeance,PALADIN
FP1_021,Death's Bite,WARRIOR
FP1_022,Voidcaller,WARLOCK
FP1_023,Dark Cultist,PRIEST
FP1_023e,Power of the Ziggurat,PRIEST
FP1_024,Unstable Ghoul,NEUTRAL
FP1_025,Reincarnate,SHAMAN
FP1_026,Anub'ar Ambusher,ROGUE
FP1_027,Stoneskin Gargoyle,NEUTRAL
FP1_028,Undertaker,NEUTRAL
FP1_028e,Darkness Calls,NEUTRAL
FP1_029,Dancing Swords,NEUTRAL
FP1_030,Loatheb,NEUTRAL
FP1_030e,Necrotic Aura,NEUTRAL
FP1_031,Baron Rivendare,NEUTRAL
FP1_031e,Rivendare Deathrattle,NEUTRAL
GAME_001,Luck of the Coin,NEUTRAL
GAME_002,Avatar of the Coin,NEUTRAL
GAME_003,Coin's Vengeance,NEUTRAL
GAME_003e,Coin's Vengence,NEUTRAL
GAME_004,AFK,NEUTRAL
GAME_005,The Coin,NEUTRAL
GAME_005e,The Coin,NEUTRAL
GAME_006,NOOOOOOOOOOOO,NEUTRAL
GAME_011,Tournament Short Turn,NEUTRAL
GBL_001e,Cost = 1,NEUTRAL
GBL_002e,Cost - 2,NEUTRAL
GBL_003e,Cost - 1,NEUTRAL
GBL_004e,Cost - 3,NEUTRAL
GBL_005e,Cost + 2,NEUTRAL
GBL_006e,Cost = 2,NEUTRAL
GBL_007e,Cost = 10,NEUTRAL
GBL_008e,Cost - 4,NEUTRAL
GBL_009e,Cost = 0,NEUTRAL
GBL_010e,Cost = 3,NEUTRAL
GIL_000,Echo Enchant,NEUTRAL
GIL_113,Rabid Worgen,WARRIOR
GIL_116,Arcane Keysmith,MAGE
GIL_117,Worgen Abomination,NEUTRAL
GIL_118,Deranged Doctor,NEUTRAL
GIL_119,Cauldron Elemental,NEUTRAL
GIL_119e,Toil and Trouble,NEUTRAL
GIL_120,Furious Ettin,NEUTRAL
GIL_121,Darkmire Moonkin,NEUTRAL
GIL_124,Mossy Horror,NEUTRAL
GIL_125,Mad Hatter,NEUTRAL
GIL_125e,Hat,NEUTRAL
GIL_128,Emeriss,HUNTER
GIL_128e,Mark of Emeriss,NEUTRAL
GIL_130,Gloom Stag,DRUID
GIL_130e,Fable,NEUTRAL
GIL_134,Holy Water,PRIEST
GIL_142,Chameleos,PRIEST
GIL_142e,Shifting,NEUTRAL
GIL_143,Vicious Scalehide,NEUTRAL
GIL_145,Sound the Bells!,PALADIN
GIL_145e,DING DONG!,PALADIN
GIL_147,Cinderstorm,MAGE
GIL_152,Blackhowl Gunspire,WARRIOR
GIL_155,Redband Wasp,WARRIOR
GIL_155e,Enraged,NEUTRAL
GIL_156,Quartz Elemental,PRIEST
GIL_188,Druid of the Scythe,DRUID
GIL_188a,Dire Panther Form,DRUID
GIL_188b,Dire Wolf Form,DRUID
GIL_188t,Druid of the Scythe,DRUID
GIL_188t2,Druid of the Scythe,DRUID
GIL_188t3,Druid of the Scythe,DRUID
GIL_190,Nightscale Matriarch,PRIEST
GIL_190t,Nightscale Whelp,PRIEST
GIL_191,Fiendish Circle,WARLOCK
GIL_191t,Imp,WARLOCK
GIL_198,Azalina Soulthief,NEUTRAL
GIL_200,Duskhaven Hunter,HUNTER
GIL_200e,Swapped Stats,NEUTRAL
GIL_200t,Duskhaven Hunter,HUNTER
GIL_201,Pumpkin Peasant,NEUTRAL
GIL_201t,Pumpkin Peasant,NEUTRAL
GIL_202,Gilnean Royal Guard,NEUTRAL
GIL_202t,Gilnean Royal Guard,NEUTRAL
GIL_203,Rebuke,PALADIN
GIL_203e,Rebuked,NEUTRAL
GIL_203e2,Rebuking,NEUTRAL
GIL_207,Phantom Militia,NEUTRAL
GIL_212,Ravencaller,NEUTRAL
GIL_213,Tanglefur Mystic,NEUTRAL
GIL_504,Hagatha the Witch,SHAMAN
GIL_504h,Bewitch,NEUTRAL
GIL_506,Cheap Shot,ROGUE
GIL_507,Bewitched Guardian,DRUID
GIL_507e,Bewitched,NEUTRAL
GIL_508,Duskbat,WARLOCK
GIL_508t,Bat,WARLOCK
GIL_510,Mistwraith,ROGUE
GIL_510e,Misty,NEUTRAL
GIL_513,Lost Spirit,NEUTRAL
GIL_513e,Spooky Sacrifice,NEUTRAL
GIL_515,Ratcatcher,WARLOCK
GIL_515e,Engorged,NEUTRAL
GIL_518,Wing Blast,HUNTER
GIL_526,Wyrmguard,NEUTRAL
GIL_526e,For the Dragonhoard!,NEUTRAL
GIL_527,Felsoul Inquisitor,NEUTRAL
GIL_528,Swift Messenger,NEUTRAL
GIL_528t,Swift Messenger,NEUTRAL
