,id,id_hash,name,class,type,description
824,BRMA06_2H_TB,428357337072857324,The Majordomo,NEUTRAL,10,"<b>Hero Power</b>
Summon a 3/3 Flamewaker Acolyte."
825,BRMA06_3,3747046225055496402,Ragnaros the Firelord,NEUTRAL,3,
826,BRMA06_3H,-9077224715465823002,Ragnaros the Firelord,NEUTRAL,3,
827,BRMA06_4,7712825196239081,Flamewaker Acolyte,NEUTRAL,4,
828,BRMA06_4H,-7089127006558846224,Flamewaker Acolyte,NEUTRAL,4,
829,BRMA07_1,-2979043089685654939,Highlord Omokk,NEUTRAL,3,
830,BRMA07_1H,-1945494152717386849,Highlord Omokk,NEUTRAL,3,
831,BRMA07_2,5498990354050000587,ME SMASH,NEUTRAL,10,"<b>Hero Power</b>
Destroy a random damaged enemy minion."
832,BRMA07_2_2_TB,-4376118839097199928,ME SMASH,NEUTRAL,10,"<b>Hero Power</b>
Destroy a random enemy minion."
833,BRMA07_2_2c_TB,-3740081678963184536,ME SMASH,NEUTRAL,5,Destroy a random enemy minion.
834,BRMA07_2H,96859797983174282,ME SMASH,NEUTRAL,10,"<b>Hero Power</b>
Destroy a random enemy minion."
835,BRMA07_3,814494921592685623,TIME FOR SMASH,NEUTRAL,5,Deal $5 damage to a random enemy. Gain 5 Armor.
836,BRMA08_1,6875534210712378788,General Drakkisath,NEUTRAL,3,
837,BRMA08_1H,-4152511939787288044,General Drakkisath,NEUTRAL,3,
838,BRMA08_2,-2584253004604335442,Intense Gaze,NEUTRAL,10,"<b>Passive Hero Power</b>
All cards cost (1). Players are capped at 1 Mana Crystal."
839,BRMA08_2H,1554694982386138973,Intense Gaze,NEUTRAL,10,"<b>Passive Hero Power</b>
All cards cost (1). You are capped at 2 Mana Crystals, and opponent at 1."
840,BRMA08_3,3896001599931214736,Drakkisath's Command,NEUTRAL,5,Destroy a minion. Gain 10 Armor.
841,BRMA09_1,966825506707575271,Rend Blackhand,NEUTRAL,3,
842,BRMA09_1H,2193591258031584535,Rend Blackhand,NEUTRAL,3,
843,BRMA09_2,-8540330197390937967,Open the Gates,NEUTRAL,10,"<b>Hero Power</b>
Summon three 1/1 Whelps. Get a new Hero Power."
844,BRMA09_2_TB,2935817075449462704,Open the Gates,NEUTRAL,10,"<b>Hero Power</b>
Summon three 1/1 Whelps."
845,BRMA09_2H,-8071178835776399168,Open the Gates,NEUTRAL,10,"<b>Hero Power</b>
Summon three 2/2 Whelps. Get a new Hero Power."
846,BRMA09_2Ht,8466674354138648824,Whelp,NEUTRAL,4,
847,BRMA09_2t,2307399740379792509,Whelp,NEUTRAL,4,
848,BRMA09_3,2641565419842590379,Old Horde,NEUTRAL,10,"<b>Hero Power</b>
Summon two 1/1 Orcs with <b>Taunt</b>. Get a new Hero Power."
849,BRMA09_3H,-7237473487112477880,Old Horde,NEUTRAL,10,"<b>Hero Power</b>
Summon two 2/2 Orcs with <b>Taunt</b>. Get a new Hero Power."
850,BRMA09_3Ht,-4918365919584579005,Old Horde Orc,NEUTRAL,4,<b>Taunt</b>
851,BRMA09_3t,-2427936846565783623,Old Horde Orc,NEUTRAL,4,<b>Taunt</b>
852,BRMA09_4,-1569653148130302795,Blackwing,NEUTRAL,10,"<b>Hero Power</b>
Summon a 3/1 Dragonkin. Get a new Hero Power."
853,BRMA09_4H,4745622703445927042,Blackwing,NEUTRAL,10,"<b>Hero Power</b>
Summon a 5/4 Dragonkin. Get a new Hero Power."
854,BRMA09_4Ht,2045136103140162433,Dragonkin,NEUTRAL,4,
855,BRMA09_4t,8118233828650566047,Dragonkin,NEUTRAL,4,
856,BRMA09_5,-6968017920479506845,Dismount,NEUTRAL,10,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power."
857,BRMA09_5H,-5985878749051837079,Dismount,NEUTRAL,10,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power."
858,BRMA09_5Ht,-1763053547637491276,Gyth,NEUTRAL,4,
859,BRMA09_5t,5298196875068898261,Gyth,NEUTRAL,4,
860,BRMA09_6,8719808888098591278,The True Warchief,NEUTRAL,5,Destroy a Legendary minion.
861,BRMA10_1,-7430784742830599203,Razorgore the Untamed,NEUTRAL,3,
862,BRMA10_1H,-4874349451099421475,Razorgore the Untamed,NEUTRAL,3,
863,BRMA10_3,743280840662563177,The Rookery,NEUTRAL,10,"<b>Hero Power</b>
Give all Corrupted Eggs +1 Health, then summon one."
864,BRMA10_3e,7256841309227072056,Incubation,NEUTRAL,6,Increased Health.
865,BRMA10_3H,-4854667336772343513,The Rookery,NEUTRAL,10,"<b>Hero Power</b>
Give all Corrupted Eggs +1 Health, then summon one."
866,BRMA10_4,-2182795255720875969,Corrupted Egg,NEUTRAL,4,"When this minion has 4 or more Health, it hatches."
867,BRMA10_4H,5368441354991900417,Corrupted Egg,NEUTRAL,4,"When this minion has 5 or more Health, it hatches."
868,BRMA10_5,-8509825662395962007,Chromatic Drake,NEUTRAL,4,
869,BRMA10_5H,-4896908791050305905,Chromatic Drake,NEUTRAL,4,
870,BRMA10_6,-6748942019828813344,Razorgore's Claws,NEUTRAL,7,"Whenever a Corrupted Egg dies, gain +1 Attack."
871,BRMA10_6e,6868738230013385297,Blind With Rage,NEUTRAL,6,Increased Attack.
872,BRMA11_1,-8712386896586336896,Vaelastrasz the Corrupt,NEUTRAL,3,
873,BRMA11_1H,-4587361309047513235,Vaelastrasz the Corrupt,NEUTRAL,3,
874,BRMA11_2,2792533370051354843,Essence of the Red,NEUTRAL,10,"<b>Hero Power</b>
Each player draws 2 cards."
875,BRMA11_2H,-7271394342931404313,Essence of the Red,NEUTRAL,10,"<b>Hero Power</b>
Each player draws 3 cards. Gain a Mana Crystal."
876,BRMA11_2H_2_TB,-3708876623485407494,Essence of the Red,NEUTRAL,10,"<b>Hero Power</b>
Each player draws 3 cards. Gain a Mana Crystal."
877,BRMA11_3,4401486644969021056,Burning Adrenaline,NEUTRAL,5,Deal $2 damage to the enemy hero.
878,BRMA12_1,765332335723110395,Chromaggus,NEUTRAL,3,
879,BRMA12_10,-345943005300846074,Mutation,NEUTRAL,10,"<b>Hero Power</b>
Discard a random card."
880,BRMA12_1H,-4955553742518664937,Chromaggus,NEUTRAL,3,
881,BRMA12_2,1455050002367666455,Brood Affliction,NEUTRAL,10,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand."
882,BRMA12_2H,-6460930996752616224,Brood Affliction,NEUTRAL,10,"<b>Hero Power</b>
At the end of your turn, add a Brood Affliction card to your opponent's hand."
883,BRMA12_3,2260911871321048318,Brood Affliction: Red,NEUTRAL,5,"While this is in your hand, take 1 damage at the start of your turn."
884,BRMA12_3H,-5625023414954262992,Brood Affliction: Red,NEUTRAL,5,"While this is in your hand, take 3 damage at the start of your turn."
885,BRMA12_4,-2766020809509423989,Brood Affliction: Green,NEUTRAL,5,"While this is in your hand, restore #2 health to your opponent at the start of your turn."
886,BRMA12_4H,2358708107771871479,Brood Affliction: Green,NEUTRAL,5,"While this is in your hand, restore #6 health to your opponent at the start of your turn."
887,BRMA12_5,7609264841874094557,Brood Affliction: Blue,NEUTRAL,5,"While this is in your hand, Chromaggus' spells cost (1) less."
888,BRMA12_5H,7872399879335547444,Brood Affliction: Blue,NEUTRAL,5,"While this is in your hand, Chromaggus' spells cost (3) less."
889,BRMA12_6,2397745293495466753,Brood Affliction: Black,NEUTRAL,5,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it."
890,BRMA12_6H,-3074689810350800399,Brood Affliction: Black,NEUTRAL,5,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it."
891,BRMA12_7,-5561575183056761305,Brood Affliction: Bronze,NEUTRAL,5,"While this is in your hand, Chromaggus' minions cost (1) less."
892,BRMA12_7H,3462451443273885741,Brood Affliction: Bronze,NEUTRAL,5,"While this is in your hand, Chromaggus' minions cost (3) less."
893,BRMA12_8,-6876206350908311267,Chromatic Mutation,NEUTRAL,5,Transform a minion into a 2/2 Chromatic Dragonkin.
894,BRMA12_8t,5174685817015247983,Chromatic Dragonkin,NEUTRAL,4,"Whenever your opponent casts a spell, gain +2/+2."
895,BRMA12_8te,163016874212087242,Draconic Lineage,NEUTRAL,6,+2/+2
896,BRMA12_9,7460856713617719182,Chromatic Dragonkin,NEUTRAL,3,
897,BRMA13_1,-5239850740819278522,Lord Victor Nefarius,NEUTRAL,3,
898,BRMA13_1H,4869726140471371668,Lord Victor Nefarius,NEUTRAL,3,
899,BRMA13_2,6840543296381215805,True Form,NEUTRAL,10,"<b>Hero Power</b>
Let the games begin!"
900,BRMA13_2H,5570557059826137376,True Form,NEUTRAL,10,"<b>Hero Power</b>
Let the games begin!"
901,BRMA13_3,-3118186686180998562,Nefarian,NEUTRAL,3,
902,BRMA13_3H,518652597656166236,Nefarian,NEUTRAL,3,
903,BRMA13_4,4955355683602645184,Wild Magic,NEUTRAL,10,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand."
904,BRMA13_4_2_TB,3936726153859876953,Wild Magic,NEUTRAL,10,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand."
905,BRMA13_4H,8698275768010895057,Wild Magic,NEUTRAL,10,"<b>Hero Power</b>
Put a random spell from your opponent's class into your hand."
906,BRMA13_5,-6075101229748180162,Son of the Flame,NEUTRAL,4,<b>Battlecry:</b> Deal 6 damage.
907,BRMA13_6,-7835939291417138363,Living Lava,NEUTRAL,4,<b>Taunt</b>
908,BRMA13_7,478048867550514674,Whirling Ash,NEUTRAL,4,<b>Windfury</b>
909,BRMA13_8,-8695624494182958356,"DIE, INSECT!",NEUTRAL,5,Deal $8 damage to a random enemy.
910,BRMA14_1,3316506996020270815,Omnotron Defense System,NEUTRAL,3,
911,BRMA14_10,5167777826362856000,Activate!,NEUTRAL,10,"<b>Hero Power</b>
Activate a random Tron."
912,BRMA14_10H,-7961324929566759993,Activate!,NEUTRAL,10,"<b>Hero Power</b>
Activate a random Tron."
913,BRMA14_10H_TB,-2698519969316695241,Activate!,NEUTRAL,10,"<b>Hero Power</b>
Activate a random Tron."
914,BRMA14_11,3453219842663516925,Recharge,NEUTRAL,5,Fill all empty Mana Crystals.
915,BRMA14_12,5894018467101176822,Magmaw,NEUTRAL,4,<b>Taunt</b>
916,BRMA14_1H,2773626270911206776,Omnotron Defense System,NEUTRAL,3,
917,BRMA14_2,4130288099151677786,Activate Arcanotron,NEUTRAL,10,"<b>Hero Power</b>
Activate Arcanotron!"
918,BRMA14_2H,-180894512033130840,Activate Arcanotron,NEUTRAL,10,"<b>Hero Power</b>
Activate Arcanotron!"
919,BRMA14_3,1991535813355729900,Arcanotron,NEUTRAL,4,Both players have <b>Spell Damage +2</b>.
920,BRMA14_4,-6398296348775817495,Activate Toxitron,NEUTRAL,10,"<b>Hero Power</b>
Activate Toxitron!"
921,BRMA14_4H,3036493134257727456,Activate Toxitron,NEUTRAL,10,"<b>Hero Power</b>
Activate Toxitron!"
922,BRMA14_5,-6541099148142596944,Toxitron,NEUTRAL,4,"At the start of your turn, deal 1 damage to all other minions."
923,BRMA14_5H,-8116300660761886312,Toxitron,NEUTRAL,4,"At the start of your turn, deal 1 damage to all other minions."
924,BRMA14_6,-2610247317376563661,Activate Electron,NEUTRAL,10,"<b>Hero Power</b>
Activate Electron!"
925,BRMA14_6H,4176193437351771920,Activate Electron,NEUTRAL,10,"<b>Hero Power</b>
Activate Electron!"
926,BRMA14_7,5636278343562884536,Electron,NEUTRAL,4,All spells cost (3) less.
927,BRMA14_7e,973922493687093513,Electron's Power,NEUTRAL,6,Costs (3) less.
928,BRMA14_7H,-6221080784745928454,Electron,NEUTRAL,4,All spells cost (3) less.
929,BRMA14_8,2925288034237997678,Activate Magmatron,NEUTRAL,10,"<b>Hero Power</b>
Activate Magmatron!"
930,BRMA14_8H,7535945280305819505,Activate Magmatron,NEUTRAL,10,"<b>Hero Power</b>
Activate Magmatron!"
931,BRMA14_9,8966708842418020141,Magmatron,NEUTRAL,4,"Whenever a player plays a card, Magmatron deals 2 damage to them."
932,BRMA14_9H,-4812481042617391742,Magmatron,NEUTRAL,4,"Whenever a player plays a card, Magmatron deals 2 damage to them."
933,BRMA15_1,-94499887364358216,Maloriak,NEUTRAL,3,
934,BRMA15_1H,-1165878369847462171,Maloriak,NEUTRAL,3,
935,BRMA15_2,3197885000582615610,The Alchemist,NEUTRAL,10,"<b>Passive Hero Power</b>
Whenever a minion is summoned, swap its Attack and Health."
936,BRMA15_2H,5299873343296740256,The Alchemist,NEUTRAL,10,"<b>Passive Hero Power</b>
Minions' Attack and Health are swapped.
Your minions have +2/+2."
937,BRMA15_2He,-8275257554471571774,Potion of Might,NEUTRAL,6,+2/+2.
938,BRMA15_3,6860099915239357346,Release the Aberrations!,NEUTRAL,5,Summon 3 Aberrations.
939,BRMA15_4,1424133118635310091,Aberration,NEUTRAL,4,<b>Charge</b>
940,BRMA16_1,3530650025130441024,Atramedes,NEUTRAL,3,
941,BRMA16_1H,-7539839175726003288,Atramedes,NEUTRAL,3,
942,BRMA16_2,3373825208478657456,Echolocate,NEUTRAL,10,"<b>Hero Power</b>
Equip a weapon that grows as your opponent plays cards."
943,BRMA16_2H,-9030376422066811864,Echolocate,NEUTRAL,10,"<b>Hero Power</b>
Equip a weapon that grows as your opponent plays cards."
944,BRMA16_3,-6620958180569626094,Sonic Breath,NEUTRAL,5,Deal $3 damage to a minion. Give your weapon +3 Attack.
945,BRMA16_3e,145091862294344275,Sonic Breath,NEUTRAL,6,+3 Attack.
946,BRMA16_4,5252110215360828102,Reverberating Gong,NEUTRAL,5,Destroy your opponent's weapon.
947,BRMA16_5,-7083383653819550705,Dragonteeth,NEUTRAL,7,"Whenever your opponent plays a card, gain +1 Attack."
948,BRMA16_5e,-2141292660752829192,I hear you...,NEUTRAL,6,Increased Attack.
949,BRMA17_2,-6689501556019506128,Nefarian,NEUTRAL,3,
950,BRMA17_2H,2590814754980530347,Nefarian,NEUTRAL,3,
951,BRMA17_3,-5156298920480059814,Onyxia,NEUTRAL,3,
952,BRMA17_3H,-2619710975006755756,Onyxia,NEUTRAL,3,
953,BRMA17_4,-9108385331550246407,LAVA!,NEUTRAL,5,Deal $2 damage to all minions.
954,BRMA17_5,8511336245737912934,Bone Minions,NEUTRAL,10,"<b>Hero Power</b>
Summon two 2/1 Bone Constructs."
955,BRMA17_5_TB,-9171195819599978726,Bone Minions,NEUTRAL,10,"<b>Hero Power</b>
Summon two 2/1 Bone Constructs."
956,BRMA17_5H,6021708637885885672,Bone Minions,NEUTRAL,10,"<b>Hero Power</b>
Summon two 4/2 Bone Constructs."
957,BRMA17_6,6066884845599499494,Bone Construct,NEUTRAL,4,
958,BRMA17_6H,-2398362648057432278,Bone Construct,NEUTRAL,4,
959,BRMA17_7,5652320441806843824,Chromatic Prototype,NEUTRAL,4,<b>Taunt</b>
960,BRMA17_8,4372284670461360687,Nefarian Strikes!,NEUTRAL,10,"<b>Hero Power</b>
Nefarian rains fire from above!"
961,BRMA17_8H,-220915468507218409,Nefarian Strikes!,NEUTRAL,10,"<b>Hero Power</b>
Nefarian rains fire from above!"
962,BRMA17_9,-4316683836589121,Onyxiclaw,NEUTRAL,7,
963,BRMA_01,-4957308349184989475,Flameheart,NEUTRAL,5,"Draw 2 cards.
Gain 4 Armor."
964,BRMC_100,5311218171873274183,Living Bomb,NEUTRAL,5,"Choose an enemy minion. If it lives until your next turn, deal $5 damage to all enemies."
965,BRMC_100e,-8825476684912548904,Living Bomb,NEUTRAL,6,"On Ragnaros' turn, deal 5 damage to this side of the board."
966,BRMC_83,8511172020770249255,Open the Gates,NEUTRAL,5,Fill your board with 2/2 Whelps.
967,BRMC_84,-7200978191554177408,Dragonkin Spellcaster,NEUTRAL,4,<b>Battlecry:</b> Summon two 2/2 Whelps.
968,BRMC_85,-6193821754697929047,Lucifron,NEUTRAL,4,<b>Battlecry:</b> Cast Corruption on all other minions.
969,BRMC_86,7605414101908883109,Atramedes,NEUTRAL,4,"Whenever your opponent plays a card, gain +2 Attack."
970,BRMC_86e,-8922896110988412591,I Hear You...,NEUTRAL,6,Increased Attack.
971,BRMC_87,-3227235628673432797,Moira Bronzebeard,NEUTRAL,4,<b>Deathrattle:</b> Summon Emperor Thaurissan.
972,BRMC_88,8674639536444715924,Drakonid Slayer,NEUTRAL,4,Also damages the minions next to whomever he attacks.
973,BRMC_89,7307300718105078256,Whirling Ash,NEUTRAL,4,<b>Windfury</b>
974,BRMC_90,-4200616261685467923,Living Lava,NEUTRAL,4,<b>Taunt</b>
975,BRMC_91,3176215382276034242,Son of the Flame,NEUTRAL,4,<b>Battlecry:</b> Deal 6 damage.
976,BRMC_92,-6067984250832360170,Coren Direbrew,NEUTRAL,4,"Always wins Brawls.
 <b>Battlecry:</b> Add a Brawl to your hand."
977,BRMC_93,7553650207307305581,Omnotron Defense System,NEUTRAL,5,Summon a random Tron.
978,BRMC_94,-87550361097476054,Sulfuras,NEUTRAL,7,<b>Deathrattle:</b> Your Hero Power becomes 'Deal 8_damage to a random enemy'.
979,BRMC_95,-5338815019643153236,Golemagg,NEUTRAL,4,Costs (1) less for each damage your hero has taken.
980,BRMC_95h,113128623630979424,Core Hound Puppies,NEUTRAL,5,Summon two 2/4 Core Hound Pups.
981,BRMC_95he,8477633790333411862,Core Hound Pup,NEUTRAL,4,"At the end of each turn, summon all Core Hound Pups that died this turn."
982,BRMC_96,7755144956344877644,High Justice Grimstone,NEUTRAL,4,"At the start of your turn, summon a <b>Legendary</b> minion."
983,BRMC_97,696124565156616095,Vaelastrasz,NEUTRAL,4,Your cards cost (3) less.
984,BRMC_97e,-4968827418006140796,Burning Adrenaline,NEUTRAL,6,Costs (2) less.
985,BRMC_98,-6195922620178222470,Razorgore,NEUTRAL,4,"At the start of your turn, give your minions +3 Attack."
986,BRMC_98e,4408644891118574200,Dragonlust,NEUTRAL,6,+3 Attack.
987,BRMC_99,4348816048142816943,Garr,NEUTRAL,4,"Whenever this minion takes damage, summon a 2/3 Elemental with <b>Taunt</b>."
988,BRMC_99e,8479018829459556623,Rock Elemental,NEUTRAL,4,<b>Taunt</b>
989,BT_255,-4169811598068808127,Kael'thas Sunstrider,NEUTRAL,4,Every third spell you cast each turn costs (0).
990,BT_255e,7110404470952620000,Sunstrider,NEUTRAL,6,Costs (0).
991,CFM_020,-2144653609405606988,Raza the Chained,PRIEST,4,"[x]  <b>Battlecry:</b> If your deck has  
no duplicates, your Hero
 Power costs (0) this game."
992,CFM_020e,5828076842752233316,Raza Enchant,NEUTRAL,6,Your <b>Hero Power</b> costs (0).
993,CFM_021,4321479738290403490,Freezing Potion,MAGE,5,<b>Freeze</b> an enemy.
994,CFM_025,-2988861569202367274,Wind-up Burglebot,NEUTRAL,4,"Whenever this attacks a minion and survives, draw_a card."
995,CFM_026,-749616244489360856,Hidden Cache,HUNTER,5,"<b>Secret:</b> After your opponent plays a minion, give a random minion in your hand +2/+2."
996,CFM_026e,1320954613049132896,Smuggling,HUNTER,6,+2/+2 from Hidden Cache.
997,CFM_039,-4090201155033581620,Street Trickster,NEUTRAL,4,<b>Spell Damage +1</b>
998,CFM_060,8017781491042587025,Red Mana Wyrm,NEUTRAL,4,"Whenever you cast a spell, gain +2 Attack."
999,CFM_060e,-1514818118334422151,Mana Heist,NEUTRAL,6,Increased Attack.
1000,CFM_061,2959632501682382135,Jinyu Waterspeaker,SHAMAN,4,"[x]<b>Battlecry:</b> Restore #6 Health.
<b>Overload:</b> (1)"
1001,CFM_062,-575149690705690047,Grimestreet Protector,PALADIN,4,"[x]<b>Taunt</b>
<b>Battlecry:</b> Give adjacent
_minions <b>Divine Shield</b>."
1002,CFM_063,-2248392828027874412,Kooky Chemist,NEUTRAL,4,<b>Battlecry:</b> Swap the Attack and Health of a minion.
1003,CFM_063e,6780035333798043665,Kooky Chemistry,NEUTRAL,6,Attack and Health have been swapped by Kooky Chemist.
1004,CFM_064,-6335763265842450502,Blubber Baron,NEUTRAL,4,"Whenever you summon a <b>Battlecry</b> minion while this_is in your hand, gain_+1/+1."
1005,CFM_064e,-6491344828202265542,Size Increase,NEUTRAL,6,Increased stats.
1006,CFM_065,-4686756602707873321,Volcanic Potion,MAGE,5,Deal $2 damage to all_minions.
1007,CFM_066,4840227981028685985,Kabal Lackey,MAGE,4,"[x]<b>Battlecry:</b> The next <b>Secret</b>
you play this turn costs (0)."
1008,CFM_067,-2005240707948161881,Hozen Healer,NEUTRAL,4,<b>Battlecry</b>: Restore a minion to full Health.
1009,CFM_094,72316282683756478,Felfire Potion,WARLOCK,5,Deal $5 damage to all characters.
1010,CFM_095,-6847694441098818588,Weasel Tunneler,NEUTRAL,4,<b>Deathrattle:</b> Shuffle this minion into your opponent's deck.
1011,CFM_120,5727208431326213375,Mistress of Mixtures,NEUTRAL,4,<b>Deathrattle:</b> Restore #4 Health to each hero.
1012,CFM_300,6974654953114585125,Public Defender,WARRIOR,4,<b>Taunt</b>
1013,CFM_305,-4621286865096297001,Smuggler's Run,PALADIN,5,Give all minions in your hand +1/+1.
1014,CFM_305e,4199448524540776223,Smuggling,PALADIN,6,+1/+1 from Smuggler's Run.
1015,CFM_308,8333184170003660156,Kun the Forgotten King,DRUID,4,<b>Choose One -</b> Gain 10 Armor; or Refresh your Mana Crystals.
1016,CFM_308a,6267786171585872052,Forgotten Armor,DRUID,5,Gain 10 Armor.
1017,CFM_308b,-2710229556785581288,Forgotten Mana,DRUID,5,Refresh your Mana Crystals.
1018,CFM_310,-6070860502091307667,Call in the Finishers,SHAMAN,5,Summon four 1/1 Murlocs.
1019,CFM_310t,-3757174911139251451,Murloc Razorgill,SHAMAN,4,
1020,CFM_312,8710100943814567210,Jade Chieftain,SHAMAN,4,<b>Battlecry:</b> Summon a{1} {0} <b>Jade Golem</b>. Give it <b>Taunt</b>. @<b>Battlecry:</b> Summon a <b>Jade Golem</b>. Give it <b>Taunt</b>.
1021,CFM_313,-6806544032930194415,Finders Keepers,SHAMAN,5,<b>Discover</b> a card with_<b>Overload</b>. <b>Overload:</b> (1)
1022,CFM_315,7902995719910238222,Alleycat,HUNTER,4,<b>Battlecry:</b> Summon a 1/1_Cat.
1023,CFM_315t,-8874694488974203892,Tabbycat,HUNTER,4,
1024,CFM_316,-2765779244043868621,Rat Pack,HUNTER,4,"[x]<b>Deathrattle:</b> Summon a
number of 1/1 Rats equal
_to this minion's Attack."
1025,CFM_316t,441113870441631562,Rat,HUNTER,4,
1026,CFM_321,-8761266998121339395,Grimestreet Informant,HUNTER,4,"[x]<b>Battlecry:</b> <b>Discover</b> a
Hunter, Paladin, or Warrior
card."
1027,CFM_324,6753156856051591493,White Eyes,SHAMAN,4,"<b>Taunt</b>
<b>Deathrattle:</b> Shuffle
'The Storm Guardian' into your deck."
1028,CFM_324t,8799368853513457284,The Storm Guardian,SHAMAN,4,<b>Taunt</b>
1029,CFM_325,1007196896770615191,Small-Time Buccaneer,NEUTRAL,4,Has +2 Attack while you have a weapon equipped.
1030,CFM_325e,8410508893727198390,Equipped,NEUTRAL,6,+2 Attack.
1031,CFM_328,3921424501335707535,Fight Promoter,NEUTRAL,4,"[x]<b>Battlecry:</b> If you control
a minion with 6 or more
_Health, draw two cards."
1032,CFM_333,-3980263703564443764,Knuckles,HUNTER,4,"After this attacks a
minion, it also hits the enemy hero."
1033,CFM_334,7944821080227792163,Smuggler's Crate,HUNTER,5,Give a random Beast in your hand +2/+2.
1034,CFM_334e,5296613906305856495,Smuggling,NEUTRAL,6,+2/+2 from Smuggler's Crate.
1035,CFM_335,-1809507048176161637,Dispatch Kodo,HUNTER,4,<b>Battlecry:</b> Deal damage equal to this minion's Attack.
1036,CFM_336,-5290421287290274250,Shaky Zipgunner,HUNTER,4,"[x]<b>Deathrattle:</b> Give a random
minion in your hand +2/+2."
1037,CFM_336e,8663142780191345802,Smuggling,NEUTRAL,6,+2/+2 from Shaky Zipgunner.
1038,CFM_337,-1873423506613011292,Piranha Launcher,HUNTER,7,"[x]After your hero attacks,
summon a 1/1 Piranha."
1039,CFM_337t,2111519661039281879,Piranha,HUNTER,4,
1040,CFM_338,7147927900937091675,Trogg Beastrager,HUNTER,4,<b>Battlecry:</b> Give a random Beast in your hand +1/+1.
1041,CFM_338e,-3392908026857551703,Smuggling,HUNTER,6,+1/+1 from Trogg Beastrager.
1042,CFM_341,-3194882295235546236,Sergeant Sally,NEUTRAL,4,<b>Deathrattle:</b> Deal damage equal to this minion's Attack to all enemy minions.
